ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002335	mature B cell differentiation	9/2625	31/18862	0.0218700438960632	0.114235932194935	0.0887004517482187	PLCG2/MALT1/BCL3/DOCK10/PLCL2/CMTM7/IL2/IL21/PTK2B	9
GO:0002717	positive regulation of natural killer cell mediated immunity	9/2625	31/18862	0.0218700438960632	0.114235932194935	0.0887004517482187	SLAMF6/SH2D1B/CRTAM/IL12A/CLNK/IL21/HLA-F/HLA-E/RAET1E	9
GO:0032196	transposition	9/2625	31/18862	0.0218700438960632	0.114235932194935	0.0887004517482187	PGBD5/PIWIL4/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/PIWIL2/MYBL1/TUT7	9
GO:0048566	embryonic digestive tract development	9/2625	31/18862	0.0218700438960632	0.114235932194935	0.0887004517482187	TGFB2/HLX/FGFR2/GLI2/OVOL2/RARB/PDGFRA/CXCL8/GLI3	9
GO:2000193	positive regulation of fatty acid transport	9/2625	31/18862	0.0218700438960632	0.114235932194935	0.0887004517482187	PLA2G4A/AVPR1B/ACSL5/P2RX4/TNFRSF11A/PLA2R1/SSTR4/EDN1/STXBP1	9
GO:0071709	membrane assembly	10/2625	36/18862	0.0218808737407897	0.114235932194935	0.0887004517482187	EPHB2/ANXA2/CDH2/NRXN1/PACSIN2/RFTN1/MIR138-1/NLGN1/PTPRD/NLGN4X	10
GO:0097484	dendrite extension	10/2625	36/18862	0.0218808737407897	0.114235932194935	0.0887004517482187	SYT4/STK11/UNC13A/BCL11A/TMEM108/CDKL3/PRKN/AUTS2/SMURF1/SLC9A6	10
GO:1902742	apoptotic process involved in development	10/2625	36/18862	0.0218808737407897	0.114235932194935	0.0887004517482187	CCN1/TGFB2/FZD5/BMP7/ROBO2/SLIT2/MEGF10/SLIT3/BAK1/XKR6	10
GO:0072175	epithelial tube formation	26/2625	125/18862	0.0219045473135234	0.114262858386942	0.0887213590525056	SKI/PIK3CD/GRHL3/PHACTR4/GLMN/VANGL2/TGFB2/GATA3/FGFR2/ST14/TULP3/LRP6/PRICKLE1/TCTN1/SOX8/NOG/ARHGAP35/LRP2/OVOL2/BMP7/CECR2/EGF/HAND1/BMP5/COBL/GRHL2	26
GO:0051346	negative regulation of hydrolase activity	79/2625	456/18862	0.0219834374646813	0.114493667295714	0.0889005745942553	RCC2/RPS6KA1/IFI6/NGF/IFI16/GPATCH2/TGFB2/EGLN1/CNST/SPOCK2/IFIT1/CD44/DLG2/CARD18/SORL1/APLP2/A2M/LRRK2/TMEM132D/FZD10/LRCH1/RBM26/SPRY2/FARP1/PPP4R4/THBS1/KNL1/PPP1R14D/ANXA2/IQGAP1/TERF2/MYO1D/UBE2Z/BCAS3/SERPINB3/C3/PLAUR/CARD8/ROCK2/BIRC6/CRIM1/MGAT5/PLA2R1/SERPINE2/PDE6D/SH3BP4/COL6A3/PRNP/SRC/R3HDML/SPINT3/CABIN1/PXK/GSK3B/PPP1R2/SLIT2/SPOCK3/SPOCK1/SH3RF2/SPINK5/SPINK6/PHACTR1/VEGFA/HDAC9/LMTK2/SERPINE1/DNAJB6/BAG4/PI15/CAAP1/ANXA1/KLF4/FKBP15/DAB2IP/RPS6KA3/DDX3X/TIMP1/PCDH11X/RENBP	79
GO:0002312	B cell activation involved in immune response	18/2625	79/18862	0.0219859011092889	0.114493667295714	0.0889005745942553	EXO1/SLC15A4/PLCG2/TBX21/THOC1/BCL3/ERCC1/MSH6/DOCK10/CD40/PLCL2/IL2/IL21/NDFIP1/CCR6/PTK2B/IFNB1/TLR4	18
GO:0034205	amyloid-beta formation	14/2625	57/18862	0.0220609964862321	0.114691162018988	0.0890539227644469	LRRTM3/MIR346/SORL1/SP1/RTN1/CHRNA7/APH1B/GGA3/ROCK2/RTN4/EPHA4/PRNP/GSAP/NTRK2	14
GO:0070534	protein K63-linked ubiquitination	14/2625	57/18862	0.0220609964862321	0.114691162018988	0.0890539227644469	RNF186/TRAF5/HECTD1/NOD2/UBE2E2/MIR138-1/SASH1/PRKN/UBE2V2/UBR5/PARP10/TRAF1/TRAF2/DDX3X	14
GO:0030183	B cell differentiation	28/2625	137/18862	0.0222945229894586	0.115807661084132	0.0899208476413393	VCAM1/KLF6/PTPRJ/MS4A1/PLCG2/MALT1/BCL2/BCL3/SP3/DOCK10/INPP5D/HDAC4/PLCL2/CMTM7/RABL3/RBPJ/IL2/IL21/PIK3R1/BAK1/CARD11/HDAC9/PTK2B/TPD52/IFNB1/IFNW1/IFNA2/SYK	28
GO:0010611	regulation of cardiac muscle hypertrophy	16/2625	68/18862	0.0223351485785166	0.115921111756119	0.0900089383643109	ERRFI1/LMNA/RGS4/ATP2B4/PARP1/P2RX4/AKAP6/MEF2A/CTDP1/ROCK2/BMP10/PPP3CA/CAMK2D/EDN1/JARID2/MTPN	16
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	29/2625	143/18862	0.0224083186916119	0.115988603850397	0.0900613437602036	PDE4B/PTGFR/ADGRL2/LPAR3/ATP2B4/LGR4/DRD2/ADGRD1/GNG2/AKAP13/GNA13/MC4R/GALR1/ADGRE1/ADGRE2/GCG/CALCRL/SSTR4/ADGRG7/RXFP1/RAPGEF2/ADCY2/PTGER4/PDE4D/ADGRF1/OPRM1/ADCY8/LPAR1/GPR119	29
GO:0006665	sphingolipid metabolic process	33/2625	167/18862	0.0224408721092541	0.115988603850397	0.0900613437602036	ST6GALNAC3/ST6GALNAC5/CCN1/SGMS1/ASAH2B/SAMD8/PRKD1/SPTLC2/PLA2G15/PEMT/ENPP7/VAPA/B4GALT6/FUT3/ACER1/CERS4/TECR/CYP4F22/ST3GAL5/B3GALT1/NEU2/SPTLC3/B4GALT5/LARGE1/A4GALT/HACD2/PPM1L/SPTSSB/ELOVL6/ST8SIA4/AGK/ENPP2/ACER2	33
GO:0003184	pulmonary valve morphogenesis	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	TGFB2/SMAD6/NFATC1/ROBO2/ROBO1/SLIT2	6
GO:0007158	neuron cell-cell adhesion	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	TNR/NRXN1/CNTN4/NLGN1/ASTN2/NLGN4X	6
GO:0010566	regulation of ketone biosynthetic process	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	H6PD/AKR1C3/PPTC7/PPARGC1A/BMP6/BMP5	6
GO:0010759	positive regulation of macrophage chemotaxis	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	CSF1/TNFSF18/MDK/CMKLR1/THBS1/PTK2	6
GO:0015732	prostaglandin transport	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	PLA2G4A/P2RX4/ABCC4/SLCO3A1/TNFRSF11A/EDN1	6
GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	ERAP2/HLA-F/HLA-H/HLA-E/HLA-B/TAPBP	6
GO:0021513	spinal cord dorsal/ventral patterning	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	TULP3/GLI2/NKX2-2/INTU/GLI3/DMRT3	6
GO:0021756	striatum development	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	DRD2/LRRK2/RARB/ZSWIM6/FOXP2/CNTNAP2	6
GO:0032332	positive regulation of chondrocyte differentiation	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	SOX6/ZBTB16/SOX5/BMPR1B/BMP6/GLI3	6
GO:0033194	response to hydroperoxide	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	MGST1/SP1/PRKD1/XRCC1/JAK2/DAPK1	6
GO:0042474	middle ear morphogenesis	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	PRRX1/NOG/RPL38/TSHZ1/EDN1/INSIG1	6
GO:0042693	muscle cell fate commitment	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	WT1/TBX3/ACVR1/RBPJ/MEF2C/TBX18	6
GO:0043116	negative regulation of vascular permeability	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	PTPRJ/PDE3A/ARHGAP35/SLIT2/VEGFA/ANGPT1	6
GO:0070206	protein trimerization	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	SLC1A2/ALOX5AP/PNPT1/CD74/STEAP4/SCARA5	6
GO:0090399	replicative senescence	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	ERCC1/PLA2R1/CHEK2/SERPINE1/WNT16/WRN	6
GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	6/2625	17/18862	0.0226864762352016	0.115988603850397	0.0900613437602036	FAS/PLAUR/CASP8/JAK2/CAAP1/GSN	6
GO:0001701	in utero embryonic development	60/2625	335/18862	0.0227932603851462	0.116438087613193	0.0904103531484712	SYF2/CCN1/OTUD7B/SLC30A1/CAPN2/GATA3/ZMIZ1/SH3PXD2A/FGFR2/ASCL2/ST14/E2F7/CHST11/TCTN1/TBX3/BRCA2/PPP4R4/MYO1E/SOX8/TERF2/CMIP/PEMT/TMEM100/NOG/TANC2/CELF4/BIRC6/RTN4/GLI2/ACVR1/SP3/CASP8/FZD5/TTLL4/OVOL2/BMP7/RRP7A/EOMES/TGFBR2/MBNL1/ACTL6A/RBPJ/PDGFRA/HOPX/ADAMTS3/MAN2A1/HAND1/EDN1/VEGFA/BMP5/RSPO3/PNLDC1/GLI3/XRCC2/SOX17/GRHL2/ZFPM2/ANGPT1/TGFBR1/KLF4	60
GO:0045921	positive regulation of exocytosis	19/2625	85/18862	0.0229594933869587	0.117190267734427	0.0909943963235695	GAB2/EXPH5/SYT10/IL4R/SYT4/RAB27B/RAB3D/CD177/VSNL1/CLASP1/PDCD6IP/NLGN1/FGB/F2RL1/HLA-F/CADPS2/SYK/STXBP1/VAMP7	19
GO:0010001	glial cell differentiation	40/2625	210/18862	0.0230209302118136	0.117406744080249	0.091162483100631	SKI/EIF2B3/TAL1/SOX13/DUSP10/ZNF365/EGR2/BNIP3/SOX6/MDK/TENM4/WASF3/TRPC4/DICER1/SOX8/NOG/CDH2/B4GALT6/LDLR/EPHA4/SERPINE2/BOK/NKX2-2/MMP24/B4GALT5/BACE2/PPARG/MOBP/DAG1/PRDM8/POU3F2/GLI3/CDK6/RELN/PTPRZ1/NFIB/NTRK2/LPAR1/TLR4/GSN	40
GO:0010633	negative regulation of epithelial cell migration	24/2625	114/18862	0.0234802255554208	0.119563947529688	0.0928374807725677	ATP2B4/DUSP10/MMRN2/DCN/THBS1/MARVELD3/PTPRM/BMP10/SP100/PPARG/PTPRG/ADAMTS9/PFN2/SLIT2/CXCL13/MEF2C/MCC/SEMA3A/MIR129-1/STC1/MIR204/KLF4/DAB2IP/AGTR2	24
GO:1901136	carbohydrate derivative catabolic process	38/2625	198/18862	0.02348266154691	0.119563947529688	0.0928374807725677	ACOT7/NT5C1A/PDE4B/CTBS/CHI3L1/CD44/APOBEC1/DCN/NUDT4/STAB2/GPC5/GPC6/PDE8A/NUDT7/FBXO27/XDH/UPP2/NEU2/ADA2/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/ADAMTS9/GNPDA2/HPSE/PDE5A/ADAMTS12/PDE4D/ARSB/HINT1/GNPDA1/MAN1A1/PDE7B/PDE10A/LOC100506422/CEMIP2/RENBP	38
GO:0007568	aging	55/2625	304/18862	0.0236581319308895	0.120358064423346	0.0934540864749504	VCAM1/LMNA/AKT3/ZMIZ1/ARNTL/CAT/CTSC/LRRK2/ATP2B1/DCN/TBX3/BRCA2/HTR2A/EDNRB/COL4A2/PML/BCL2A1/LITAF/CX3CL1/TERF2/MAP3K3/RNF165/MBD2/BCL2/ICAM1/ERCC1/SMC6/MSH6/PNPT1/TFCP2L1/PLA2R1/INPP5D/PRNP/CHEK2/ATG7/TGFBR2/DAG1/CLDN1/PPARGC1A/PPP3CA/TACR3/IL15/NPY2R/CTNNA1/KCNMB1/EDN1/BAK1/CDK6/SERPINE1/WNT16/WRN/PAX5/GSN/NEK6/TIMP1	55
GO:0051259	protein complex oligomerization	43/2625	229/18862	0.0238027169568529	0.12099387672219	0.09394777385554	AQP10/KCTD3/KCNA4/SLC1A2/MS4A1/VSTM5/ALOX5AP/KCTD12/TRPM1/RYR3/CRTC3/KCNJ12/KCNJ2/EHD3/SPAST/PNPT1/GLS/FARSB/BOK/PRNP/TRPM2/KCTD17/PDCD6IP/OTOL1/CLDN1/HOMER1/STING1/KCTD16/CD74/THG1L/RIPOR2/HLA-DRB1/PRPH2/STEAP4/KCND2/SCARA5/TRPA1/KCNV1/ADCY8/GSDMD/KCNV2/TRPM3/GRIN1	43
GO:0071347	cellular response to interleukin-1	35/2625	180/18862	0.0240473113531468	0.12198972795224	0.0947210196485426	GBP1/GBP2/XCL2/XCL1/CHI3L1/NFKBIA/RPS6KA5/RORA/NOD2/CX3CL1/USP10/CCL3/MAP3K3/ICAM1/IL1R1/IL1RN/PLCB1/CD40/PTGIS/ZBP1/IRAK2/IL1RAP/TNIP2/CXCL8/FGB/ADAMTS12/FBXW11/EDN1/MAP3K7/CCL26/RIPK2/HAS2/DAB2IP/PSMB7/TAB3	35
GO:0045471	response to ethanol	26/2625	126/18862	0.0240579320884584	0.12198972795224	0.0947210196485426	VCAM1/RGS4/NLRP3/GATA3/FGFR2/CAT/DRD2/APOBEC1/GRIN2A/PEMT/ICAM1/PRKCE/CASP8/CLDN1/IL2/SETD7/HPGD/OXCT1/KCNMB1/BAK1/OPRM1/PTK2B/GRIN3A/TNC/GSN/GRIN1	26
GO:2001235	positive regulation of apoptotic signaling pathway	26/2625	126/18862	0.0240579320884584	0.12198972795224	0.0947210196485426	FAF1/ATF3/FAS/CTSC/THBS1/PML/NUPR1/WWOX/PMAIP1/BCL2/PLEKHF1/INHBB/ZSWIM2/BOK/BCL2L1/BMPR1B/CTNNA1/MAPK9/TPD52L1/BCLAF1/IFNB1/TGFBR1/DAB2IP/TRAF2/SRPX/AGTR2	26
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	27/2625	132/18862	0.0242434730824459	0.1228296160852	0.0953731652158792	RNF19B/GLMN/COP1/SVIP/LRRK2/PRICKLE1/HECTD1/TLK2/TRIB2/XPO1/COMMD1/SUMO1/SMARCC1/FHIT/GSK3B/SH3RF2/MAPK9/UFL1/PRKN/NUB1/PBK/UBE2V2/EIF3H/TRIB1/IL33/RAD23B/ARAF	27
GO:0015908	fatty acid transport	30/2625	150/18862	0.0244686087204742	0.12338473954673	0.0958042003627693	PLA2G2A/PLA2G5/PLA2G2D/MFSD2A/PLA2G4A/AVPR1B/ACSL5/SLC25A22/SLC1A2/DRD2/PPFIA2/P2RX4/IRS2/THBS1/TNFRSF11A/PLA2R1/GLS/SSTR4/GRM7/PPARG/EDN1/SLC25A13/PRKAG2/FABP5/ANXA1/NTRK2/SYK/STXBP1/ACSL4/AGTR2	30
GO:0030048	actin filament-based movement	30/2625	150/18862	0.0244686087204742	0.12338473954673	0.0958042003627693	WASF2/PDE4B/TPM3/ACTN2/RYR2/PKP2/MYBPC1/SYNE2/MYO5A/MYO1E/MYO1D/KCNJ2/MYO5B/TPM4/ACTN4/MYH14/KCNJ3/MYO1B/KCNE4/ANK2/CAMK2D/PDE4D/KCNN2/MYO6/WIPF3/CACNA2D1/STC1/TMOD1/GSN/DMD	30
GO:0045834	positive regulation of lipid metabolic process	30/2625	150/18862	0.0244686087204742	0.12338473954673	0.0958042003627693	DISP3/MFSD2A/CCN1/VAV3/PTGS2/CAPN2/AMBRA1/SCARB1/HTR2A/IRS2/PRKD1/CNEP1R1/NOD2/ENPP7/LDLR/NR1H2/PRKCE/SRC/PPARG/ZBTB20/PIK3R4/PPARGC1A/PDGFRA/FGF1/CD74/BMP6/PTK2B/PTK2/TEK/ANXA1	30
GO:0060191	regulation of lipase activity	21/2625	97/18862	0.024475473232828	0.12338473954673	0.0958042003627693	PLA2G5/CCN1/SELE/AVPR1B/FGFR2/P2RY6/HTR2A/GNA13/NR1H2/PLA2R1/GPR55/CD86/PDGFRA/ITK/ESR1/HDAC9/LPL/FGFR1/ANXA1/NTRK2/LPAR1	21
GO:1990868	response to chemokine	21/2625	97/18862	0.024475473232828	0.12338473954673	0.0958042003627693	XCL2/XCL1/CMKLR1/LRCH1/CX3CL1/CCL3/XCR1/CCR5/ROBO1/SLIT2/CXCL8/CXCL6/CXCL1/CXCL13/SLIT3/DUSP1/EDN1/RIPOR2/CCR6/CCL26/PTK2B	21
GO:1990869	cellular response to chemokine	21/2625	97/18862	0.024475473232828	0.12338473954673	0.0958042003627693	XCL2/XCL1/CMKLR1/LRCH1/CX3CL1/CCL3/XCR1/CCR5/ROBO1/SLIT2/CXCL8/CXCL6/CXCL1/CXCL13/SLIT3/DUSP1/EDN1/RIPOR2/CCR6/CCL26/PTK2B	21
GO:0009409	response to cold	12/2625	47/18862	0.0244935611605506	0.12338473954673	0.0958042003627693	TMEM135/ATP2B1/NFKBIA/CDH8/METRNL/CASP8/PPARG/PPARGC1A/PLAC8/GMPR/LPL/TRPA1	12
GO:0052548	regulation of endopeptidase activity	74/2625	426/18862	0.0245129947632947	0.12338473954673	0.0958042003627693	RPS6KA1/IFI6/CCN1/NGF/IFI16/AIM2/FASLG/MIR205/NLRP3/SPOCK2/FAS/CTSD/CD44/BIRC3/CARD18/SORL1/APLP2/A2M/EGLN3/THBS1/BCL2L10/ANXA2/APH1B/PML/GRIN2A/UBE2Z/MALT1/PMAIP1/SERPINB3/C3/PLAUR/CARD8/ROCK2/XDH/BIRC6/CRIM1/CASP8/EPHA4/SERPINE2/COL6A3/BOK/PRNP/SRC/SPINT3/PPARG/ROBO1/SPOCK3/DAP/SPOCK1/SPINK5/SPINK6/BAK1/VEGFA/KHDC1L/AKIRIN2/EPHA7/SLC22A2/SERPINE1/DNAJB6/ASPH/RIPK2/JAK2/ACER2/CAAP1/DAPK1/SYK/KLF4/GSN/TRAF2/GRIN1/RPS6KA3/DDX3X/TIMP1/RENBP	74
GO:0035418	protein localization to synapse	18/2625	80/18862	0.0247925528599123	0.124588634933647	0.0967389856148814	DLG2/CLSTN3/GRIP1/ANKS1B/GPC6/GPHN/MAPK8IP3/GRIN2A/TERF2/SHISA6/ARHGAP44/CEP112/RAB27B/SHANK1/NRXN1/GRIP2/DAG1/NLGN1	18
GO:1990823	response to leukemia inhibitory factor	18/2625	80/18862	0.0247925528599123	0.124588634933647	0.0967389856148814	MTF2/NR5A2/SPOCK2/SPRY2/PML/ICAM1/HK2/NRP2/ADAM23/VEGFC/GFPT2/JARID2/BCLAF1/SNX10/SOX17/EXT1/KLF4/SLC25A5	18
GO:0015849	organic acid transport	58/2625	324/18862	0.0250519689772802	0.125435550803058	0.0973965879888992	PLA2G2A/PLA2G5/PLA2G2D/MFSD2A/LRRC8D/RGS4/PLA2G4A/SLC26A9/AVPR1B/ACSL5/SLC25A22/SLC1A2/SLC22A6/DRD2/SLC16A7/PPFIA2/SLC6A15/P2RX4/SLC15A4/SLC7A1/TRPC4/IRS2/SLC7A7/SLC7A8/OCA2/THBS1/SLC51B/ABCC11/SLC43A2/ATP8B1/TNFRSF11A/SLC1A4/PLA2R1/LRP2/GLS/SSTR4/SLC13A3/GRM7/PPARG/SLC6A6/SLC38A9/SLC23A1/SLC36A2/EDN1/SLC26A8/SLC22A2/SLC25A13/PRKAG2/NCOA2/FABP5/ANXA1/NTRK2/SYK/STXBP1/RXRA/SLC16A2/ACSL4/AGTR2	58
GO:0031348	negative regulation of defense response	44/2625	236/18862	0.0250955302117497	0.125435550803058	0.0973965879888992	ASH1L/IFI16/MIR205/DUSP10/SUSD4/NLRP3/IL2RA/GATA3/MDK/DRD2/A2M/LRFN5/RORA/NOD2/NLRC5/CX3CL1/CDH5/DHX58/SEC14L1/METRNL/LDLR/NR1H2/CALCRL/PTGIS/PPARG/MIR138-1/CD200/PARP14/LYAR/IL2/PTGER4/NDFIP1/SPINK5/HLA-F/HLA-E/HLA-B/HLA-DRB1/ILRUN/GPR31/PBK/YTHDF3/TEK/MIR204/KLF4	44
GO:0005513	detection of calcium ion	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	RYR2/STIM1/CASR/KCNMB2/KCNMB1	5
GO:0010755	regulation of plasminogen activation	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	THBS1/SERPINE2/RUNX1/CLEC3B/SERPINE1	5
GO:0016322	neuron remodeling	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	NTN4/CX3CL1/C1QL1/C3/BCL11A	5
GO:0031274	positive regulation of pseudopodium assembly	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	CDC42EP4/CDC42EP3/CDC42EP1/F2RL1/APC	5
GO:0033008	positive regulation of mast cell activation involved in immune response	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	GAB2/IL4R/SYK/STXBP1/VAMP7	5
GO:0043306	positive regulation of mast cell degranulation	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	GAB2/IL4R/SYK/STXBP1/VAMP7	5
GO:0046348	amino sugar catabolic process	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	CTBS/CHI3L1/GNPDA2/GNPDA1/RENBP	5
GO:0048302	regulation of isotype switching to IgG isotypes	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	SLC15A4/TBX21/CD40/IL2/NDFIP1	5
GO:0055057	neuroblast division	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	FGFR2/SOX5/DCT/RAB10/AKNA	5
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	BOK/PIK3R1/BAK1/AGR2/DAB2IP	5
GO:1902306	negative regulation of sodium ion transmembrane transport	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	PRKCE/COMMD1/HECW2/CAMK2D/HECW1	5
GO:1905939	regulation of gonad development	5/2625	13/18862	0.0253815701319542	0.125435550803058	0.0973965879888992	WT1/NUPR1/GDF9/SEMA3A/ZFPM2	5
GO:0002710	negative regulation of T cell mediated immunity	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	XCL1/NOD2/TBX21/IL7R/HLA-F/IFNB1/IFNA2	7
GO:0006582	melanin metabolic process	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	DCT/OCA2/SLC24A5/CDH3/BCL2/RAPGEF2/TYRP1	7
GO:0046058	cAMP metabolic process	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	PDE4B/PDE8A/ADCY2/PDE4D/PDE7B/PDE10A/ADCY8	7
GO:0048714	positive regulation of oligodendrocyte differentiation	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	ZNF365/MDK/TENM4/NKX2-2/PPARG/DAG1/PTPRZ1	7
GO:0051882	mitochondrial depolarization	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	IFI6/PARP1/LRRK2/DCN/BCL2/BOK/SRC	7
GO:0071305	cellular response to vitamin D	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	VDR/ATP2B1/CYP24A1/CASR/IL15/TRIM24/TNC	7
GO:0071404	cellular response to low-density lipoprotein particle stimulus	7/2625	22/18862	0.0254004443064627	0.125435550803058	0.0973965879888992	FCER1G/CDH13/LDLR/PPARG/CASR/LPL/SYK	7
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	43/2625	230/18862	0.025452755237793	0.125435550803058	0.0973965879888992	WASF2/PDE4B/PTGFR/ADGRL2/LPAR3/ATP2B4/CHRM3/LGR4/DRD2/ADGRD1/GNG2/AKAP13/GNA13/SSTR2/MC4R/GALR1/ADGRE1/ADGRE2/GCG/CALCRL/SSTR4/GRM7/ADGRG7/CASR/NPY2R/RXFP1/RAPGEF2/ADCY2/NPR3/PTGER4/PDE4D/HTR1A/EDN1/ADGRF1/OPRM1/GNAI1/GPR37/VIPR2/OPRK1/ADCY8/GNA14/LPAR1/GPR119	43
GO:0098657	import into cell	43/2625	230/18862	0.025452755237793	0.125435550803058	0.0973965879888992	SLC2A5/EPS15/RGS4/ATP1B1/ATP2B4/SLC30A1/ACSL5/SLC1A2/DRD2/SLC15A4/SLC7A1/SLC15A1/IRS2/SLC7A8/THBS1/SLC24A1/SLC12A3/SLC43A2/TRPV2/KCNJ12/KCNJ2/SLC39A6/SLC8A1/SLC1A4/KCNJ3/LRP2/PRNP/MX2/MX1/TRPM2/SLC6A6/SLC9A9/SLC22A1/SLC22A2/PRKN/CACNA2D1/SLC18A1/KCNK9/GPM6B/SLC9A7/OPHN1/SLC16A2/SLC9A6	43
GO:0060675	ureteric bud morphogenesis	14/2625	58/18862	0.0254692505519741	0.125435550803058	0.0973965879888992	CTNNBIP1/PBX1/KIF26B/GATA3/LGR4/WT1/FMN1/SOX8/NOG/BCL2/FGF1/VEGFA/GLI3/AGTR2	14
GO:2000351	regulation of endothelial cell apoptotic process	14/2625	58/18862	0.0254692505519741	0.125435550803058	0.0973965879888992	FASLG/AKR1C3/GATA3/ANO6/THBS1/CDH5/ICAM1/CD40/PRKCI/TNIP2/FGB/SERPINE1/ANGPT1/TEK	14
GO:1902622	regulation of neutrophil migration	11/2625	42/18862	0.0255412752799312	0.125689959930188	0.097594128325566	XCL1/MDK/NOD2/IL1R1/DPP4/LBP/SLIT2/CXCL8/CD74/EDN1/RIPOR2	11
GO:0051781	positive regulation of cell division	19/2625	86/18862	0.0257457324936318	0.126494359250161	0.0982187179944787	TAL1/TGFB2/MAP10/FGFR2/CAT/MDK/DRD2/CIT/FGF7/GAREM1/SPAST/PRKCE/PKP4/PDGFC/VEGFC/FGF1/VEGFA/CDC14C/CSPP1	19
GO:0060021	roof of mouth development	19/2625	86/18862	0.0257457324936318	0.126494359250161	0.0982187179944787	SKI/EPHB2/TGFBR3/PRRX1/TGFB2/ALX4/LRP6/TBX3/TSHZ1/SOS1/WDPCP/SUMO1/TGFBR2/PDGFRA/INTU/GLI3/INSIG1/BNC2/TGFBR1	19
GO:2001234	negative regulation of apoptotic signaling pathway	42/2625	224/18862	0.0258038395703589	0.126678992831094	0.0983620799097883	IFI6/EYA3/FASLG/FAS/TCF7L2/CD44/LRRK2/ZNF385A/THBS1/BCL2L10/CX3CL1/NOG/ACAA2/BCL2/ICAM1/PLAUR/BIRC6/NR4A2/ACVR1/ITGA6/ITGAV/CASP8/BOK/PAK5/BCL2L1/SRC/GSK3B/HTT/FGB/CTNNA1/CD74/BMP5/PHIP/EYA4/PRKN/SERPINE1/EYA1/CAAP1/TGFBR1/TRAF2/DDX3X/SLC25A5	42
GO:1903510	mucopolysaccharide metabolic process	24/2625	115/18862	0.0258802237128314	0.126952989294024	0.0985748291697837	SPOCK2/CD44/EXT2/CHST1/DCN/STAB2/CHST11/CHSY1/XYLT1/B4GALT6/B4GALT5/EGF/NDST4/IL15/SPOCK3/ARSB/CHSY3/NDST1/DSE/UST/ANGPT1/EXT1/HAS2/CEMIP2	24
GO:0042596	fear response	10/2625	37/18862	0.0263527457566311	0.12886116803817	0.100056467331875	BCL2/NPAS2/DPP4/EIF4E/NPY2R/HTR1A/MEF2C/GRIK2/EXT1/BRINP1	10
GO:0043949	regulation of cAMP-mediated signaling	10/2625	37/18862	0.0263527457566311	0.12886116803817	0.100056467331875	PDE3A/CRTC3/RASD2/PEX5L/NPY2R/RAPGEF2/PDE4D/GNAI1/PRKAR2B/LPAR1	10
