ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030318	melanocyte differentiation	5/1172	24/18862	0.0144950755563079	0.12337318289892	0.103749575490453	LRMDA/EDNRB/ZEB2/MREG/TYRP1	5
GO:0060074	synapse maturation	5/1172	24/18862	0.0144950755563079	0.12337318289892	0.103749575490453	NFIA/DISC1/PTEN/NRXN1/SYBU	5
GO:0060669	embryonic placenta morphogenesis	5/1172	24/18862	0.0144950755563079	0.12337318289892	0.103749575490453	SPINT1/FZD5/LEF1/RSPO3/GRHL2	5
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	5/1172	24/18862	0.0144950755563079	0.12337318289892	0.103749575490453	RYR2/PKP2/SLC8A1/PDE4D/GJA1	5
GO:0090277	positive regulation of peptide hormone secretion	12/1172	95/18862	0.0145253940583241	0.12337318289892	0.103749575490453	MCU/FFAR4/TCF7L2/DRD2/ISL1/GJA1/GCK/CFTR/SLC30A8/ADCY8/ACSL4/APLN	12
GO:0032535	regulation of cellular component size	34/1172	370/18862	0.0146383675583102	0.12337318289892	0.103749575490453	SEMA4A/TNR/DISC1/PTEN/BDNF/TMEM123/RDX/EPS8/CAPZA3/SPTB/FLII/BAIAP2/CDC42EP5/CDC42EP3/NCK2/MAP2/WNT7A/GOLGA4/WNT5A/SEMA5A/PRR16/EPHA7/SEMA3C/SEMA3E/SEMA3A/PPP1R9A/BAIAP2L1/ARPC1A/NRCAM/WASL/MTPN/DEPTOR/GSN/OLFM1	34
GO:0003014	renal system process	14/1172	118/18862	0.0147241713185353	0.12337318289892	0.103749575490453	PRKACB/DRD2/PTPRO/EDNRB/CORO2B/ADCY5/ADCY2/NPR3/GJA1/AKR1B1/SULF1/ADCY8/PRKACG/GSN	14
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	14/1172	118/18862	0.0147241713185353	0.12337318289892	0.103749575490453	TNFRSF19/GADD45B/BMP2/PLCB1/WNT7A/WNT5A/PDCD10/PJA2/SH3RF2/SASH1/SEMA3A/MFHAS1/STK3/MID1	14
GO:0030033	microvillus assembly	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	KLF5/ATP8B1/TNIK/RAPGEF6	4
GO:0030540	female genitalia development	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	TBX3/MERTK/WNT5A/ESR1	4
GO:0030728	ovulation	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	PGR/GPR149/INHBA/IMMP2L	4
GO:0031649	heat generation	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	EDNRB/ARRDC3/PTGES/APLN	4
GO:0045725	positive regulation of glycogen biosynthetic process	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	SORBS1/DYRK2/IGF1/GCK	4
GO:0048521	negative regulation of behavior	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	DRD2/MC4R/ARRDC3/NAPEPLD	4
GO:0061548	ganglion development	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	RGS4/CTNNB1/UNC5C/SEMA3A	4
GO:0097067	cellular response to thyroid hormone stimulus	4/1172	16/18862	0.0147842941951919	0.12337318289892	0.103749575490453	RDX/THRB/PPARGC1A/KLF9	4
GO:0003298	physiological muscle hypertrophy	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	RGS4/IGF1/AKAP6/AKAP13/MAP2K4/PDLIM5	6
GO:0003301	physiological cardiac muscle hypertrophy	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	RGS4/IGF1/AKAP6/AKAP13/MAP2K4/PDLIM5	6
GO:0010922	positive regulation of phosphatase activity	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	SMAD3/SLC39A10/BMP2/ITGA1/PPARGC1B/MAGI2	6
GO:0032350	regulation of hormone metabolic process	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	TCF7L2/DKK3/PAX8/BMP2/PPARGC1A/NFKB1	6
GO:0061049	cell growth involved in cardiac muscle cell development	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	RGS4/IGF1/AKAP6/AKAP13/MAP2K4/PDLIM5	6
GO:0086004	regulation of cardiac muscle cell contraction	6/1172	33/18862	0.0148275235484048	0.12337318289892	0.103749575490453	PDE4B/RYR2/CTNNA3/PKP2/KCNJ2/PDE4D	6
GO:0035304	regulation of protein dephosphorylation	16/1172	142/18862	0.0151966450939429	0.126250841706953	0.106169516945513	CAMTA1/DRD2/NUAK1/MGAT5/SLC39A10/SAG/PPP2R3A/PPP2R2C/ITGA1/SH3RF2/PPP2R2B/IGFBP3/MAGI2/LMTK2/MFHAS1/DUSP26	16
GO:0007613	memory	13/1172	107/18862	0.0152748013480893	0.126706112099976	0.10655237251347	ATAD1/PTEN/BDNF/DRD2/GRIN2A/PLCB1/YTHDF1/OXTR/KALRN/PLK2/PJA2/ADGRF1/ADCY8	13
GO:0048662	negative regulation of smooth muscle cell proliferation	9/1172	63/18862	0.0153407999691513	0.126865609500985	0.106686500427314	PTEN/TPM1/MYOCD/PPARGC1A/NPR3/MIR143/SOD2/IGFBP3/APLN	9
GO:1903317	regulation of protein maturation	9/1172	63/18862	0.0153407999691513	0.126865609500985	0.106686500427314	PRKACB/SPON1/LDLRAD3/CARD18/CPB2/CCBE1/RHBDD1/GAS1/GSN	9
GO:0001935	endothelial cell proliferation	20/1172	191/18862	0.0155027235355065	0.128009551263505	0.107648488028335	JCAD/PRKD1/ALDH1A2/PTPRM/ITGA4/BMP2/PLCG1/WNT5A/PROK2/PDCD10/APELA/VEGFC/SEMA5A/SPARC/GJA1/BMPER/CAV2/LOXL2/SULF1/APLN	20
GO:0048638	regulation of developmental growth	30/1172	319/18862	0.0156471262274263	0.128992280286195	0.108474905216661	TGFBR3/SEMA4A/RGS4/TNR/DUSP10/DISC1/PTEN/GPAM/BDNF/YAP1/DRD2/IGF1/MIR17HG/AKAP6/MAP2/PLCB1/GOLGA4/WNT5A/SEMA5A/EPHA7/GJA1/PRKN/SEMA3C/SEMA3E/SEMA3A/NRCAM/IL7/STK3/ZFPM2/OLFM1	30
GO:0003300	cardiac muscle hypertrophy	12/1172	96/18862	0.0156930700440347	0.128992280286195	0.108474905216661	RGS4/PARP1/RYR2/IGF1/AKAP6/SMAD3/AKAP13/MEF2A/MAP2K4/TIAM1/PDLIM5/MTPN	12
GO:1902476	chloride transmembrane transport	12/1172	96/18862	0.0156930700440347	0.128992280286195	0.108474905216661	BSND/ANO3/ANO4/GABRA2/SLC1A3/GLRA1/GABRG2/CLIC5/SLC26A4/CFTR/SLC26A7/CLCN5	12
GO:0018212	peptidyl-tyrosine modification	34/1172	372/18862	0.015754059854752	0.12919842853117	0.108648263740789	LCK/ROR1/JAK1/ABL2/BDNF/GRM5/DYRK2/IGF1/PEAK1/NTRK3/MAP2K4/MAP2K3/MAP2K6/EFEMP1/NCK2/MERTK/EPHA4/CASS4/CBLB/EPHB3/BST1/BANK1/FBXW7/SFRP2/PDGFC/ISL1/EFNA5/EPHA7/LMTK2/NRG1/IL7/ANGPT1/NTRK2/SYK	34
GO:0007368	determination of left/right symmetry	14/1172	119/18862	0.0157657805875825	0.12919842853117	0.108648263740789	NOTCH2/BICC1/DYNC2H1/TBX3/SMAD3/SMAD2/RTTN/ACVR2A/DAW1/EOMES/WNT5A/DNAH5/TBC1D32/ANKS6	14
GO:0051259	protein complex oligomerization	23/1172	229/18862	0.0158298866975784	0.129394377057154	0.108813044902393	KCNA2/KCTD3/MCU/VSTM5/KCNA5/DNM1L/KCNC2/KCTD12/TRPM7/ALDH1A2/KCTD19/KCNJ2/KCTD1/KCNS3/GLS/OTOL1/KCTD8/SOD2/STEAP4/COL1A2/TRPA1/KCNS2/ADCY8	23
GO:0061045	negative regulation of wound healing	10/1172	74/18862	0.0158373947218341	0.129394377057154	0.108813044902393	AJAP1/PTEN/TSPAN8/CPB2/SMAD3/WFDC1/PHLDB2/KNG1/ADTRP/GJA1	10
GO:0048634	regulation of muscle organ development	7/1172	43/18862	0.0158656286702774	0.129430128625947	0.108843109864633	CENPF/CDON/MYF5/SMAD3/LEF1/MEGF10/MTPN	7
GO:0030323	respiratory tube development	18/1172	167/18862	0.0160033448072047	0.130357575944572	0.109623038398016	EDN2/PGR/YAP1/MIR17HG/FOXA1/ALDH1A2/MYOCD/SMAD2/CCBE1/ITGB6/THRB/WNT5A/HHIP/FBXW7/SPARC/GRHL2/ZFPM2/TNC	18
GO:0050769	positive regulation of neurogenesis	22/1172	217/18862	0.0163130703974724	0.132681269724569	0.111577127913904	DMRTA2/DISC1/BDNF/TENM4/DRD2/DNM1L/PRKCH/SPINT1/XRCC5/EPHA4/BMP2/NKX2-2/TIAM1/GOLGA4/CTNNB1/ROBO2/KALRN/PRKCI/VEGFC/SEMA5A/NTRK2/TRIM32	22
GO:0008593	regulation of Notch signaling pathway	13/1172	108/18862	0.016410954330066	0.133277585689533	0.112078594494967	YTHDF2/NOTCH2NLC/ARRB1/MAML2/YAP1/EPN2/AAK1/CNTN6/ROBO2/PDCD10/PRKCI/FBXW7/PRAG1	13
GO:0070252	actin-mediated cell contraction	14/1172	120/18862	0.0168628881268736	0.136069750721799	0.114426640723411	PDE4B/RYR2/CTNNA3/SCN2B/KCNA5/PKP2/TPM1/KCNJ2/KCNE4/FGF12/PDE4D/GJA1/GSN/DMD	14
GO:0098661	inorganic anion transmembrane transport	14/1172	120/18862	0.0168628881268736	0.136069750721799	0.114426640723411	BSND/ANO3/GRM5/ANO4/GABRA2/SLC1A3/GLRA1/GABRG2/CLIC5/SLC26A4/CFTR/SLC13A1/SLC26A7/CLCN5	14
GO:0071300	cellular response to retinoic acid	9/1172	64/18862	0.0168982091280947	0.136069750721799	0.114426640723411	ABL2/BRINP3/YAP1/TESC/ALDH1A2/OSR1/WNT5A/RORB/TNC	9
GO:0072089	stem cell proliferation	9/1172	64/18862	0.0168982091280947	0.136069750721799	0.114426640723411	YTHDF2/YAP1/ETV6/TBX3/FERMT2/WNT5A/SFRP2/VEGFC/GJA1	9
GO:1902305	regulation of sodium ion transmembrane transport	9/1172	64/18862	0.0168982091280947	0.136069750721799	0.114426640723411	ANK3/SCN2B/TESC/OSR1/HECW2/FGF12/UTRN/HECW1/DMD	9
GO:0060191	regulation of lipase activity	12/1172	97/18862	0.0169303376474128	0.136069750721799	0.114426640723411	SELE/ABL2/BDNF/LIPC/NTRK3/PLCG1/EDNRA/ESR1/HDAC9/NTRK2/LPAR1/ARHGAP6	12
GO:0120162	positive regulation of cold-induced thermogenesis	12/1172	97/18862	0.0169303376474128	0.136069750721799	0.114426640723411	LEPR/FFAR4/KSR2/DIO2/LPIN1/GNAS/OXTR/PPARGC1A/PDGFC/PPARGC1B/GJA1/SYK	12
GO:0010675	regulation of cellular carbohydrate metabolic process	16/1172	144/18862	0.0171671148551509	0.136929929694175	0.115150000542237	LEPR/SLC45A3/PPP1R3C/SORBS1/DYRK2/IGF1/RORA/IGFBP4/PMAIP1/PDK1/SOGA1/PPARGC1A/PRKN/GCK/IGFBP3/PPP1R3A	16
GO:1901654	response to ketone	20/1172	193/18862	0.0171929421444065	0.136929929694175	0.115150000542237	TGFBR3/PARP1/SMYD3/YAP1/ATP2B1/FOS/NME1/NKX2-2/OXTR/ADCY5/ADCY2/PTGER4/NR3C1/GNAI1/FOXP2/CFTR/AKR1B1/ADCY8/KLF9/TNC	20
GO:0003148	outflow tract septum morphogenesis	5/1172	25/18862	0.0172140483044105	0.136929929694175	0.115150000542237	SMAD6/ROBO2/ISL1/SEMA3C/ZFPM2	5
GO:0051350	negative regulation of lyase activity	5/1172	25/18862	0.0172140483044105	0.136929929694175	0.115150000542237	DRD2/EDNRB/NPR3/ADGRV1/GABBR2	5
GO:0060219	camera-type eye photoreceptor cell differentiation	5/1172	25/18862	0.0172140483044105	0.136929929694175	0.115150000542237	SDK2/THRB/RP1/RORB/NTRK2	5
GO:0060740	prostate gland epithelium morphogenesis	5/1172	25/18862	0.0172140483044105	0.136929929694175	0.115150000542237	FOXA1/WNT5A/ESR1/SULF1/TNC	5
GO:0097164	ammonium ion metabolic process	5/1172	25/18862	0.0172140483044105	0.136929929694175	0.115150000542237	GRIN2A/HNMT/DMGDH/SLC22A3/SLC44A1	5
GO:0001657	ureteric bud development	11/1172	86/18862	0.0172553936993867	0.137057848929975	0.115257573080284	SMAD6/SMAD3/SMAD2/OSR1/SDC1/PAX8/BMP2/ROBO2/FAT4/ADAMTS16/BMPER	11
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	24/1172	244/18862	0.0175736284374403	0.139348896829216	0.117184209334528	ROR1/IFIT5/BIRC3/ZDHHC17/TNFRSF19/PRKD1/PELI2/RORA/AKAP13/PRKCB/TANK/RBCK1/WNT5A/TNIP3/PLK2/TNIP1/GJA1/ESR1/PRKN/ANGPT1/TLE1/LPAR1/TRIM32/TAB3	24
GO:1904659	glucose transmembrane transport	13/1172	109/18862	0.0176101352078849	0.139348896829216	0.117184209334528	SLC2A1/SLC5A9/MFSD4A/FFAR4/SORBS1/IGF1/MEF2A/PRKCB/PID1/PRKCI/EDNRA/MIR143/SLC2A12	13
GO:0030100	regulation of endocytosis	21/1172	206/18862	0.0176208927603396	0.139348896829216	0.117184209334528	SELE/ABL2/ATAD1/ARRB1/DRD2/DNM1L/PRKD1/STON2/ANXA2/AAK1/WNT5A/PIK3CB/NLGN1/USP46/APELA/MAGI2/WASL/ANGPT1/SH3GL2/SYK/APLN	21
GO:0030834	regulation of actin filament depolymerization	8/1172	54/18862	0.0176707143483911	0.13953948375549	0.117344481706775	RDX/EPS8/CAPZA3/SPTB/FLII/SEMA5A/MTPN/GSN	8
GO:0021695	cerebellar cortex development	7/1172	44/18862	0.017885297580718	0.140619912138253	0.118253058298751	RERE/RORA/CBLN1/WNT7A/MTPN/AGTPBP1/WHRN	7
GO:0048066	developmental pigmentation	7/1172	44/18862	0.017885297580718	0.140619912138253	0.118253058298751	LRMDA/TYR/EDNRB/ZEB2/MREG/TYRP1/ATP6AP2	7
GO:0060976	coronary vasculature development	7/1172	44/18862	0.017885297580718	0.140619912138253	0.118253058298751	TGFBR3/DYNC2H1/SMAD6/MYOCD/APELA/ADAMTS6/APLN	7
GO:0050768	negative regulation of neurogenesis	15/1172	133/18862	0.0182066805309464	0.142853279733621	0.12013118881698	DAB1/SEMA4A/TNR/DUSP10/PTEN/ASCL2/TRPC6/MAP2/WNT7A/WNT5A/SEMA5A/EPHA7/SEMA3C/SEMA3E/SEMA3A	15
GO:1903169	regulation of calcium ion transmembrane transport	16/1172	145/18862	0.018223270412183	0.142853279733621	0.12013118881698	PDE4B/RYR2/DRD2/AKAP6/SLC8A1/SESTD1/PLCG1/STAC/PDE4D/DRD1/ATG5/PIK3CG/JPH1/GEM/TMC1/DMD	16
GO:0015693	magnesium ion transport	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	ZDHHC17/KCNJ2/CLDN16/NIPAL1	4
GO:0023019	signal transduction involved in regulation of gene expression	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	PARP1/GSC/SMAD3/SMAD2	4
GO:0032332	positive regulation of chondrocyte differentiation	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	SOX6/SMAD3/BMPR1B/LOXL2	4
GO:0043116	negative regulation of vascular permeability	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	DDAH1/FERMT2/ANGPT1/SH3GL2	4
GO:0060602	branch elongation of an epithelium	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	YAP1/WNT5A/ESR1/TNC	4
GO:0090494	dopamine uptake	4/1172	17/18862	0.0184013904328238	0.142853279733621	0.12013118881698	DRD2/DRD1/SLC22A3/PRKN	4
GO:0018105	peptidyl-serine phosphorylation	29/1172	310/18862	0.0184063488541569	0.142853279733621	0.12013118881698	CAMK1G/MARK1/SMYD3/PTEN/BDNF/DYRK2/PRKD1/PRKCH/BDKRB2/NTRK3/PRKCB/VRK2/NCK2/PLCL1/PLCL2/WNT5A/PDCD10/PRKCI/SFRP2/PLK2/PDE4D/MAST4/CSNK1G3/CNKSR3/LMTK2/ANGPT1/NTRK2/SYK/DMD	29
GO:0007585	respiratory gaseous exchange by respiratory system	9/1172	65/18862	0.0185679861875366	0.14369661207901	0.120840381615412	DACH1/CCBE1/HNMT/GLS/SPAG16/NLGN1/EDNRA/GLRA1/APLN	9
GO:0048814	regulation of dendrite morphogenesis	9/1172	65/18862	0.0185679861875366	0.14369661207901	0.120840381615412	TRPC6/DNM1L/HECW2/EPHA4/TIAM1/KALRN/TNIK/HECW1/SDC2	9
GO:0006112	energy reserve metabolic process	11/1172	87/18862	0.0186818438134643	0.143961651545517	0.121063264185937	LEPR/PPP1R3C/SORBS1/DYRK2/IGF1/MC4R/PRKAG3/PID1/GNAS/GCK/PPP1R3A	11
GO:0072163	mesonephric epithelium development	11/1172	87/18862	0.0186818438134643	0.143961651545517	0.121063264185937	SMAD6/SMAD3/SMAD2/OSR1/SDC1/PAX8/BMP2/ROBO2/FAT4/ADAMTS16/BMPER	11
GO:0072164	mesonephric tubule development	11/1172	87/18862	0.0186818438134643	0.143961651545517	0.121063264185937	SMAD6/SMAD3/SMAD2/OSR1/SDC1/PAX8/BMP2/ROBO2/FAT4/ADAMTS16/BMPER	11
GO:0009791	post-embryonic development	10/1172	76/18862	0.018838213062967	0.144960717541271	0.121903419805747	CRB1/BCL11B/FBN1/SMAD2/EFEMP1/FZD5/GNAS/GABRG2/SEMA3C/BPNT2	10
GO:0051341	regulation of oxidoreductase activity	13/1172	110/18862	0.0188743861685358	0.1450333498078	0.121964499261122	EDN2/DDAH1/SLAMF8/ABL2/DAOA/ACVR2A/PIK3CB/NFKB1/NPR3/PRKN/POR/WASL/RFK	13
GO:0019827	stem cell population maintenance	16/1172	146/18862	0.0193285331810648	0.148313002131933	0.124722493570661	NOTCH2/ASCL2/YAP1/TBX3/CNOT1/IGF2BP1/CDH2/SMAD2/PAX8/WNT7A/CTNNB1/FOXP1/LDB2/LOXL2/MED30/ZHX2	16
GO:0009154	purine ribonucleotide catabolic process	6/1172	35/18862	0.0195653326413115	0.149495675463542	0.125717052138538	PDE4B/PDE1A/PDE4D/HINT1/PDE7B/PDE10A	6
GO:0010765	positive regulation of sodium ion transport	6/1172	35/18862	0.0195653326413115	0.149495675463542	0.125717052138538	ANK3/PKP2/TESC/FGF12/CNKSR3/DMD	6
GO:0048009	insulin-like growth factor receptor signaling pathway	6/1172	35/18862	0.0195653326413115	0.149495675463542	0.125717052138538	IGF1/IGFBP4/CRIM1/BMP2/PLCB1/IGFBP3	6
GO:0014897	striated muscle hypertrophy	12/1172	99/18862	0.019623214078338	0.149516764571606	0.125734786835477	RGS4/PARP1/RYR2/IGF1/AKAP6/SMAD3/AKAP13/MEF2A/MAP2K4/TIAM1/PDLIM5/MTPN	12
GO:0043279	response to alkaloid	12/1172	99/18862	0.019623214078338	0.149516764571606	0.125734786835477	RGS4/RYR2/MTRNR2L5/DRD2/SLC8A1/HNMT/TIAM1/OXTR/PPARGC1A/SDK1/SPIDR/ADCY8	12
GO:0030835	negative regulation of actin filament depolymerization	7/1172	45/18862	0.0200790838661674	0.149756389457744	0.125936297241788	RDX/EPS8/CAPZA3/SPTB/FLII/MTPN/GSN	7
GO:0032881	regulation of polysaccharide metabolic process	7/1172	45/18862	0.0200790838661674	0.149756389457744	0.125936297241788	PPP1R3C/SORBS1/DYRK2/IGF1/NFKB1/GCK/PPP1R3A	7
GO:1900271	regulation of long-term synaptic potentiation	7/1172	45/18862	0.0200790838661674	0.149756389457744	0.125936297241788	DRD2/EPHA4/YTHDF1/IGSF11/SCGN/PPP1R9A/ADCY8	7
GO:0022612	gland morphogenesis	13/1172	111/18862	0.0202057360689441	0.149756389457744	0.125936297241788	NOTCH2/PGR/TBX3/CPB2/FOXA1/CUL3/WNT5A/FBXW7/ESR1/SEMA3C/SEMA3A/SULF1/TNC	13
GO:1903959	regulation of anion transmembrane transport	13/1172	111/18862	0.0202057360689441	0.149756389457744	0.125936297241788	SLC2A1/RGS4/FFAR4/SORBS1/GRM5/IGF1/MEF2A/PRKCB/PID1/PRKCI/EDNRA/MIR143/CFTR	13
GO:0010460	positive regulation of heart rate	5/1172	26/18862	0.0202503881610613	0.149756389457744	0.125936297241788	EDN2/RGS4/RYR2/TPM1/PDE4D	5
GO:0071377	cellular response to glucagon stimulus	5/1172	26/18862	0.0202503881610613	0.149756389457744	0.125936297241788	PRKACB/ADCY5/ADCY2/ADCY8/PRKACG	5
GO:0061035	regulation of cartilage development	9/1172	66/18862	0.0203543062920913	0.149756389457744	0.125936297241788	SOX6/SMAD3/EFEMP1/BMP2/WNT5A/BMPR1B/ADAMTS12/LOXL2/TRPS1	9
GO:0051651	maintenance of location in cell	21/1172	209/18862	0.0203742835061829	0.149756389457744	0.125936297241788	LCK/ANKRD13C/RYR2/ARHGAP21/ANK3/DRD2/AKAP6/SLC8A1/BARD1/PLCG1/PDE4D/DRD1/ATG5/GJA1/SYNE1/TRPA1/JPH1/SLC30A8/GSN/NR5A1/DMD	21
GO:0010827	regulation of glucose transmembrane transport	10/1172	77/18862	0.0204859616469257	0.149756389457744	0.125936297241788	SLC2A1/FFAR4/SORBS1/IGF1/MEF2A/PRKCB/PID1/PRKCI/EDNRA/MIR143	10
GO:0051057	positive regulation of small GTPase mediated signal transduction	10/1172	77/18862	0.0204859616469257	0.149756389457744	0.125936297241788	NOTCH2/ARRB1/CDON/IGF1/AKAP13/COL3A1/PIK3CB/PIK3CG/PRAG1/LPAR1	10
GO:0043524	negative regulation of neuron apoptotic process	15/1172	135/18862	0.0205815323493922	0.149756389457744	0.125936297241788	BDNF/ARRB1/TOX3/MAP2K4/PRKCI/PPARGC1A/ISL1/FOXQ1/SOD2/PRKN/EN2/UBE2V2/OXR1/ANGPT1/NTRK2	15
GO:0003093	regulation of glomerular filtration	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	PTPRO/CORO2B/GJA1	3
GO:0003129	heart induction	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	BMP2/WNT5A/ROBO2	3
GO:0003334	keratinocyte development	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	SFN/BCL11B/PALLD	3
GO:0006171	cAMP biosynthetic process	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	ADCY5/ADCY2/ADCY8	3
GO:0006855	drug transmembrane transport	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	ATP8B1/TMEM30A/SLC22A3	3
GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	GNAS/ADCY5/DRD1	3
GO:0009629	response to gravity	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	FOS/SPARC/NOX3	3
GO:0014820	tonic smooth muscle contraction	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	EDN2/MYLK/EDNRA	3
GO:0032351	negative regulation of hormone metabolic process	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	DKK3/BMP2/NFKB1	3
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	PARP1/YAP1/FOXA1	3
GO:0042711	maternal behavior	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	PTEN/OXTR/KALRN	3
GO:0043084	penile erection	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	EDNRB/ACVR2A/OXTR	3
GO:0045792	negative regulation of cell size	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	PTEN/RDX/DEPTOR	3
GO:0048755	branching morphogenesis of a nerve	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	RERE/DRD2/EPHA7	3
GO:0060068	vagina development	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	MERTK/WNT5A/ESR1	3
GO:0060272	embryonic skeletal joint morphogenesis	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	COL2A1/OSR1/CTNNB1	3
GO:0071313	cellular response to caffeine	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	RYR2/SLC8A1/PPARGC1A	3
GO:0072178	nephric duct morphogenesis	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	OSR1/EPHA4/EPHA7	3
GO:0090527	actin filament reorganization	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	MCU/CASS4/GSN	3
GO:0090660	cerebrospinal fluid circulation	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	JHY/SPAG16/DAW1	3
GO:0097105	presynaptic membrane assembly	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	PTEN/NLGN1/NLGN4X	3
GO:1905941	positive regulation of gonad development	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	SEMA3A/ZFPM2/NR5A1	3
GO:2000018	regulation of male gonad development	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	SEMA3A/ZFPM2/NR5A1	3
GO:2001225	regulation of chloride transport	3/1172	10/18862	0.0206484385832982	0.149756389457744	0.125936297241788	GRM5/ATP8B1/CFTR	3
GO:0043523	regulation of neuron apoptotic process	20/1172	197/18862	0.0210022461392563	0.152119072503959	0.127923174432629	PARP1/BDNF/ARRB1/TOX3/MAP2K4/CTNNB1/PRKCI/PPARGC1A/FBXW7/ISL1/ITGA1/FOXQ1/EPHA7/SOD2/PRKN/EN2/UBE2V2/OXR1/ANGPT1/NTRK2	20
GO:0007044	cell-substrate junction assembly	12/1172	100/18862	0.0210835543999596	0.152504376826375	0.128247192658842	PTEN/SORBS1/FERMT2/ACTN1/SMAD3/CORO2B/PEAK1/WDPCP/PHLDB2/EFNA5/PTPRK/ARHGAP6	12
GO:0051216	cartilage development	19/1172	185/18862	0.0215921779761348	0.155975453422811	0.13116616349929	COL11A1/SOX6/COL2A1/MYF5/SMAD3/OSR1/EFEMP1/BMP2/OTOR/GNAS/WNT7A/WNT5A/BMPR1B/SFRP2/ADAMTS12/LOXL2/BPNT2/SULF1/TRPS1	19
GO:0097035	regulation of membrane lipid distribution	8/1172	56/18862	0.0216498483516846	0.156184078866874	0.131341605201849	ABCA4/ANO3/ANO4/ATP8B1/PLSCR1/TMEM30A/XKR9/ABCA1	8
GO:0033273	response to vitamin	11/1172	89/18862	0.0217942804905979	0.15701722664209	0.13204223337702	TYR/ATP2B1/ALDH1A2/KYNU/CYP24A1/HLCS/NNT/SPARC/SOD2/TNC/GSN	11
GO:0001570	vasculogenesis	10/1172	78/18862	0.0222363781586316	0.159710255096321	0.134306911586215	TGFBR3/YAP1/MYOCD/ACKR3/WNT7A/FBXW7/APELA/QKI/ZFPM2/NTRK2	10
GO:0086010	membrane depolarization during action potential	6/1172	36/18862	0.0222811194664624	0.159710255096321	0.134306911586215	ANK3/SCN2B/KCNJ2/SLC8A1/SCN3A/SCN11A	6
GO:1902742	apoptotic process involved in development	6/1172	36/18862	0.0222811194664624	0.159710255096321	0.134306911586215	PAX8/FZD5/ROBO2/LEF1/MEGF10/XKR9	6
GO:0001505	regulation of neurotransmitter levels	21/1172	211/18862	0.0223874935934454	0.159710255096321	0.134306911586215	PPFIA4/SLC30A1/DRD2/DNM1L/SLC38A1/UNC13C/PRKCB/OTOF/NRXN1/HNMT/WNT7A/CADPS/NLGN1/GABRA2/SLC1A3/DRD1/SLC22A3/PRKN/PCLO/PPP1R9A/PTPRN2	21
