ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901215	negative regulation of neuron death	45/3336	195/18862	0.0325442963185278	0.126362893215172	0.0931711889505592	CSF1/NGF/BDNF/MDK/AMBRA1/ARRB1/SORL1/LRRK2/FOXB1/TOX3/CX3CL1/MAP2K4/BCL2/PRKCG/NR4A2/BOK/ATG7/GBE1/CD200/GSK3B/PRKCI/PPARGC1A/RETREG1/ISL1/MEF2C/GABRB2/FOXQ1/HLA-F/TFAP2B/GRIK2/SOD2/PRKN/PTPRZ1/XRCC2/EN2/FGF20/PTK2B/UBE2V2/OXR1/ANGPT1/JAK2/NTRK2/STXBP1/BARHL1/TRAF2	45
GO:0030888	regulation of B cell proliferation	17/3336	61/18862	0.0325556726322793	0.126362893215172	0.0931711889505592	VAV3/RC3H1/TNFSF13B/IRS2/BCL2/SLC39A10/CTLA4/INPP5D/CD40/BST1/IL2/IL21/MEF2C/CD74/CARD11/IL7/TLR4	17
GO:0010952	positive regulation of peptidase activity	46/3336	200/18862	0.0326416866467535	0.126487316858143	0.0932629302715605	LCK/CCN1/NGF/IFI16/AIM2/FASLG/MIR205/NLRP3/FAS/CTSD/ARRB1/EGLN3/BCL2L10/APH1B/SMAD3/PML/GRIN2A/MALT1/PMAIP1/SERPINB3/CARD8/ROCK2/XDH/ANTXR1/TANK/CASP8/EPHA4/BOK/PPARG/ROBO1/SFRP2/DAP/BAK1/KHDC1L/AKIRIN2/SLC22A2/ASPH/RIPK2/JAK2/ACER2/DAPK1/SYK/GSN/TRAF2/GRIN1/DDX3X	46
GO:0002701	negative regulation of production of molecular mediator of immune response	12/3336	39/18862	0.0326888699892465	0.126487316858143	0.0932629302715605	XCL1/TGFB2/TBX21/THOC1/CD96/NDFIP1/SPINK5/HLA-F/ANGPT1/IL33/IFNB1/IFNA2	12
GO:0016601	Rac protein signal transduction	12/3336	39/18862	0.0326888699892465	0.126487316858143	0.0932629302715605	WASF2/EPS8/CDH13/ARHGAP44/GARRE1/TIAM1/PIK3CB/ARHGAP24/HACE1/ELMO1/AUTS2/PIK3CG	12
GO:1901998	toxin transport	12/3336	39/18862	0.0326888699892465	0.126487316858143	0.0932629302715605	BNIP3/LRP6/SLC7A8/RAB40B/ANTXR1/RAB28/ANTXR2/MTMR12/SLC22A1/SLC22A2/SLC22A3/CD274	12
GO:1904407	positive regulation of nitric oxide metabolic process	12/3336	39/18862	0.0326888699892465	0.126487316858143	0.0932629302715605	DDAH1/PTGS2/P2RX4/SMAD3/INSR/ICAM1/EDN1/PTK2B/JAK2/KLF4/TLR4/AGTR2	12
GO:0010822	positive regulation of mitochondrion organization	22/3336	84/18862	0.0329343551564272	0.127358393811465	0.0939052016958964	VPS13D/SFN/MCU/BNIP3/DNM1L/DCN/DDHD1/ADCK1/SPIRE1/PMAIP1/BCL2/PLAUR/YWHAQ/PPP3R1/CASP8/BOK/GSK3B/TFDP2/HTT/PPARGC1A/BAK1/PRKN	22
GO:0006937	regulation of muscle contraction	38/3336	161/18862	0.033984231029213	0.131337080732799	0.0968388080853251	EDN2/PDE4B/ATP1B1/PPP1R12B/RYR2/CHRM3/PRKG1/CTNNA3/PLCE1/ARHGAP42/PKP2/ATP2B1/P2RX4/TPM1/MYOCD/KCNJ2/SSTR2/EHD3/SLC8A1/BMP10/TACR1/CALCRL/HDAC4/OXTR/PROK2/TACR3/ANK2/CAMK2D/NPY2R/GUCY1A1/PDE4D/MIR143/EDN1/PIK3CG/DOCK4/STC1/DMD/CLIC2	38
GO:0046902	regulation of mitochondrial membrane permeability	20/3336	75/18862	0.034056669954642	0.131535736396774	0.096985282924048	STPG1/SFN/THEM4/MTRNR2L5/BLOC1S2/BNIP3/RHOT1/ACAA2/PMAIP1/BCL2/YWHAQ/PPP3R1/HK2/CASP8/BOK/BCL2L1/GSK3B/TFDP2/BAK1/SLC25A5	20
GO:0018210	peptidyl-threonine modification	31/3336	127/18862	0.0341158063828824	0.131682800809978	0.0970937179707765	CHI3L1/CDC42BPA/GALNT2/HIPK3/TRPC6/LRRK2/DYRK2/CIT/SPRY2/PRKD1/CDC42BPB/PRKCB/NLK/BCL2/ROCK2/SPRED2/GALNT13/ACVR1/GCG/BMP7/TGFBR2/WNT5A/GSK3B/EGF/CAMK2D/GALNTL6/LMTK2/PRKAG2/TNKS/RIPK2/TGFBR1	31
GO:0051983	regulation of chromosome segregation	23/3336	89/18862	0.0343070241043037	0.132339186751518	0.0975776912087081	RCC2/PUM1/CENPF/ZWINT/BUB3/ANAPC7/ANAPC5/RMI2/LCMT1/KIF2B/PSMG2/SMC6/PUM2/HECW2/CUL3/DYNC1LI1/PLSCR1/APC/DUSP1/MAD2L1BP/CDK5RAP2/NEK6/UBE2DNL	23
GO:0001825	blastocyst formation	11/3336	35/18862	0.0344263063897524	0.132390955630456	0.0976158619713313	YAP1/CNOT1/RTN4/SP3/CUL3/RRP7A/ACTL6A/HOPX/HAND1/PNLDC1/SOX17	11
GO:0032148	activation of protein kinase B activity	11/3336	35/18862	0.0344263063897524	0.132390955630456	0.0976158619713313	IGF1/NTRK3/DYNAP/INSR/CCDC88A/SRC/WNT5A/FGF1/MIR143/NRG1/MAPKAP1	11
GO:0039694	viral RNA genome replication	11/3336	35/18862	0.0344263063897524	0.132390955630456	0.0976158619713313	ATG16L2/PIK3C2G/EEA1/ROCK2/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/FBXL2/CXCL8/ATG5	11
GO:0043243	positive regulation of protein-containing complex disassembly	11/3336	35/18862	0.0344263063897524	0.132390955630456	0.0976158619713313	ACTN2/BNIP3/IGF1R/INSR/SPAST/FYCO1/EIF5A2/SEMA5A/F2RL1/CARMIL1/STMN2	11
GO:0048854	brain morphogenesis	11/3336	35/18862	0.0344263063897524	0.132390955630456	0.0976158619713313	AKT3/PTEN/SLIT1/SHANK2/PAFAH1B1/CDH2/SHANK1/SOS1/WNT5A/SPEF2/FBXW11	11
GO:0051302	regulation of cell division	40/3336	171/18862	0.0344930903712655	0.13256625328305	0.0977451142407032	SFN/TAL1/CDC14A/TXNIP/TGFB2/MAP10/AHCTF1/FGFR2/DCDC1/CAT/MDK/INCENP/DRD2/E2F7/CIT/BRCA2/FGF7/RAB11FIP4/GAREM1/PIK3C3/SPAST/BIRC6/PRKCE/PRPF40A/PKP4/CUL3/BCL2L1/PIK3R4/INTU/SFRP2/PDGFC/VEGFC/RXFP3/PLK2/FGF1/VEGFA/CDC14C/SOX17/CSPP1/MLLT3	40
GO:0006692	prostanoid metabolic process	14/3336	48/18862	0.0345433349062517	0.132596361675133	0.0977673140702287	EDN2/PTGS2/PLA2G4A/AKR1C3/PIBF1/ZADH2/PTGIS/HPGD/CD74/EDN1/FABP5/MIR204/ANXA1/PTGES	14
GO:0006693	prostaglandin metabolic process	14/3336	48/18862	0.0345433349062517	0.132596361675133	0.0977673140702287	EDN2/PTGS2/PLA2G4A/AKR1C3/PIBF1/ZADH2/PTGIS/HPGD/CD74/EDN1/FABP5/MIR204/ANXA1/PTGES	14
GO:0001938	positive regulation of endothelial cell proliferation	27/3336	108/18862	0.0347130950876789	0.13316624759709	0.0981875082234637	PIK3CD/AKT3/JCAD/NRP1/MDK/SP1/PRKD1/CDH13/PDCL3/ITGA4/NRP2/BMP2/PPP1R16B/PLCG1/WNT5A/EGF/APELA/VEGFC/SEMA5A/BMP6/VEGFA/CCL26/CAV2/FGFR1/TEK/TGFBR1/APLN	27
GO:0042130	negative regulation of T cell proliferation	18/3336	66/18862	0.0348463009585926	0.133513431307647	0.0984434972901417	TNFRSF14/PLA2G2D/GLMN/XCL1/RC3H1/IL2RA/DLG5/SCGB1A1/CRTAM/CTLA4/PRNP/CBLB/CD86/TMEM131L/NDFIP1/HLA-DRB1/IDO1/CD274	18
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	18/3336	66/18862	0.0348463009585926	0.133513431307647	0.0984434972901417	STPG1/SFN/THEM4/MTRNR2L5/BLOC1S2/BNIP3/RHOT1/ACAA2/PMAIP1/BCL2/YWHAQ/PPP3R1/CASP8/BOK/GSK3B/TFDP2/BAK1/SLC25A5	18
GO:0034205	amyloid-beta formation	16/3336	57/18862	0.0351079291516322	0.134348650067757	0.099059329382406	LRRTM3/MIR346/SPON1/SORL1/SP1/IGF1/RTN1/CHRNA7/APH1B/GGA3/ROCK2/RTN4/EPHA4/PRNP/GSAP/NTRK2	16
GO:0046854	phosphatidylinositol phosphorylation	16/3336	57/18862	0.0351079291516322	0.134348650067757	0.099059329382406	PIK3CD/ITPKB/PIP4K2A/PIK3C2G/SOCS2/TTC7B/PIK3R6/IMPA2/PIK3C3/EFR3B/TTC7A/PIK3CB/PIK3R1/PIK3CG/BPNT2/EFR3A	16
GO:0001935	endothelial cell proliferation	44/3336	191/18862	0.0351287450600964	0.134348650067757	0.099059329382406	PIK3CD/AKT3/JCAD/NRP1/MDK/SP1/SCARB1/PRKD1/THBS1/ALDH1A2/CDH13/PTPRM/XDH/ATOH8/PDCL3/ITGA4/NRP2/BMP2/PPP1R16B/PLCG1/PPARG/WNT5A/PROK2/IL12A/PDCD10/EGF/APELA/VEGFC/SEMA5A/MEF2C/SPARC/BMP6/VEGFA/GJA1/BMPER/CCL26/CAV2/MIR129-1/LOXL2/FGFR1/SULF1/TEK/TGFBR1/APLN	44
GO:0051222	positive regulation of protein transport	68/3336	312/18862	0.0351620264190216	0.134393735451187	0.0990925722013347	SFN/PDZK1/SEC16B/CRYZL2P-SEC16B/TGFB2/RHOU/CNST/FRMD4A/ANK3/MCU/ANKRD1/TCF7L2/BAG3/PRR5L/ATG13/EXPH5/SORL1/DNM1L/IGF1/IRS2/GPR68/SLC51B/SMAD3/BCAS3/MYOM1/PMAIP1/BCL2/NR1H2/YWHAQ/VSNL1/PRKCE/PPP3R1/GCG/CASP8/FZD5/PRNP/SRC/PLA2G6/MYRIP/GSK3B/CASR/TFDP2/PDCD10/RUFY3/FBXW7/FGB/VEGFC/ICE1/OXCT1/ISL1/PIK3R1/F2RL1/BMP6/HLA-DRB1/CD2AP/TMEM30A/GJA1/GLI3/GCK/CFTR/UBR5/SLC30A8/ADCY8/JAK2/TLR4/HUWE1/ACSL4/TENM1	68
GO:0030100	regulation of endocytosis	47/3336	206/18862	0.0353317841570276	0.134610366358822	0.0992523007317144	SELE/ABL2/MIR205/ATAD1/ARRB1/DRD2/DNM1L/LRRK2/ANO6/PRKD1/STON2/ANXA2/PLCG2/CDH13/SYT4/C3/INSR/CD177/AP2S1/NR1H2/AAK1/ITGAV/DGKD/SRC/PACSIN2/PPARG/WNT5A/EPHA3/TF/PIK3CB/NLGN1/USP46/PPP3CA/EGF/APELA/F2RL1/ZFYVE16/VEGFA/CD2AP/MAGI2/SERPINE1/WASL/ANGPT1/SH3GL2/SYK/OPHN1/APLN	47
GO:0001505	regulation of neurotransmitter levels	48/3336	211/18862	0.0353559915427305	0.134610366358822	0.0992523007317144	SYT6/PPFIA4/SLC30A1/DAGLA/DRD2/DNM1L/LRRK2/SLC38A1/RAP1B/PPFIA2/HTR2A/TRIM9/UNC13C/CHRNB4/MCTP2/ABAT/PRKCB/RHOT1/SYT4/UNC13A/PRKCG/OTOF/NRXN1/HNMT/GAD1/SYN3/WNT7A/ERC2/CADPS/GSK3B/NLGN1/GABRA2/SLC1A3/MEF2C/DRD1/CPLX2/SLC22A1/SLC22A2/SLC22A3/PRKN/PCLO/PPP1R9A/CADPS2/PTPRN2/SLC18A1/GRIN3A/STXBP1/GPM6B	48
GO:0021549	cerebellum development	24/3336	94/18862	0.0355525948679684	0.134610366358822	0.0992523007317144	RERE/DAB1/PTBP2/LMX1A/ZNF365/LRP6/TTBK2/RORA/CBLN1/SSTR2/XRCC1/GLI2/SERPINE2/CRKL/WNT7A/PPARGC1A/GRID2/MTPN/AGTPBP1/LPAR1/WHRN/NLGN4X/OPHN1/AGTR2	24
GO:0005976	polysaccharide metabolic process	28/3336	113/18862	0.0355609403433375	0.134610366358822	0.0992523007317144	LEPR/PPP1R3C/SORBS1/EXT2/CHST1/DYRK2/IGF1/IRS2/PHKB/INSR/B3GALT1/PRKAG3/B4GALT5/B3GALT5/GBE1/GSK3B/PPP1R2/NFKB1/EGF/NDST4/NDST1/AOAH/GCK/PPP1R3A/MGAM/PRKAG2/EXT1/HAS2	28
GO:0008543	fibroblast growth factor receptor signaling pathway	28/3336	113/18862	0.0355609403433375	0.134610366358822	0.0992523007317144	GATA3/HNRNPF/FGFR2/SHISA2/GTF2F2/SPRY2/FLRT2/THBS1/FGF7/NOG/SPRED2/KIF16B/CRKL/RBFOX2/WNT5A/FGF12/FAT4/HHIP/SPRY4/FGF1/NDST1/FGFR4/FGF20/FGFR1/SULF1/EXT1/ANOS1/APLN	28
GO:0001895	retina homeostasis	21/3336	80/18862	0.0357332491520718	0.134610366358822	0.0992523007317144	SLC2A1/ABCA4/CRB1/USH2A/ERCC6/PCDH15/TUB/POC1B/CDH3/AIPL1/TF/CLRN1/PROM1/BBS12/ADGRV1/LCA5/USP45/RP1L1/RP1/NXNL2/WHRN	21
GO:0048144	fibroblast proliferation	21/3336	80/18862	0.0357332491520718	0.134610366358822	0.0992523007317144	SKI/ZMIZ1/FTH1/IGF1/DACH1/PML/NUPR1/IFI30/PPARG/CTNNB1/WNT5A/PDGFRA/PDGFC/NDUFS4/CD74/ESR1/CDK6/PARP10/TRIM32/DAB2IP/AGTR2	21
GO:0000722	telomere maintenance via recombination	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	BRCA2/ERCC4/TERF2/XRCC1/ERCC1/SMC6	6
GO:0001574	ganglioside biosynthetic process	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	ST6GALNAC3/ST6GALNAC5/B4GALT6/ST3GAL5/B4GALT5/ST8SIA4	6
GO:0010763	positive regulation of fibroblast migration	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	THBS1/SLC8A1/PRKCE/BAG4/PTK2/PAK3	6
GO:0010839	negative regulation of keratinocyte proliferation	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	SFN/FGFR2/VDR/INTU/PTPRK/KLF9	6
GO:0021535	cell migration in hindbrain	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	RERE/DAB1/PLXNA2/TTBK2/RBFOX2/LEF1	6
GO:0035635	entry of bacterium into host cell	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	ITGAV/SRC/CTNNB1/CXCL8/EXOC2/MET	6
GO:0043117	positive regulation of vascular permeability	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	PDE3A/TJP1/BMP6/VEGFA/ANGPT1/TJP2	6
GO:0045176	apical protein localization	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	VANGL2/DLG5/RDX/ATP8B1/MAL/SHROOM3	6
GO:0048484	enteric nervous system development	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	PHACTR4/HLX/EDNRB/SOX8/ISX/EDNRA	6
GO:0060572	morphogenesis of an epithelial bud	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	FGFR2/NOG/GLI2/BMP7/WNT5A/SULF1	6
GO:0070831	basement membrane assembly	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	NTN4/CLASP1/DAG1/PHLDB2/LAMB1/LAMB4	6
GO:0097202	activation of cysteine-type endopeptidase activity	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	IFI16/GRIN2A/CASP8/BAK1/ASPH/RIPK2	6
GO:1900006	positive regulation of dendrite development	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	IQGAP1/ALK/BMP7/BMP5/COBL/DAB2IP	6
GO:2001028	positive regulation of endothelial cell chemotaxis	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	P2RX4/PRKD1/SEMA5A/VEGFA/MET/FGFR1	6
GO:2001044	regulation of integrin-mediated signaling pathway	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	PHACTR4/PRKD1/CD177/BST1/CTNNA1/TIMP1	6
GO:2001224	positive regulation of neuron migration	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	SRGAP2C/MDK/ZNF609/RAPGEF2/SEMA3A/DAB2IP	6
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	6/3336	15/18862	0.0357353603319437	0.134610366358822	0.0992523007317144	PTGS2/PIBF1/CD74/FABP5/MIR204/ANXA1	6
GO:0002717	positive regulation of natural killer cell mediated immunity	10/3336	31/18862	0.0359918670225133	0.135250687795538	0.0997244291236135	SLAMF6/SH2D1B/CADM1/CRTAM/IL12A/CLNK/IL21/HLA-F/HLA-E/RAET1E	10
GO:0048147	negative regulation of fibroblast proliferation	10/3336	31/18862	0.0359918670225133	0.135250687795538	0.0997244291236135	SKI/FTH1/DACH1/NUPR1/IFI30/PPARG/PARP10/TRIM32/DAB2IP/AGTR2	10
GO:0048566	embryonic digestive tract development	10/3336	31/18862	0.0359918670225133	0.135250687795538	0.0997244291236135	TGFB2/HLX/FGFR2/ALDH1A2/GLI2/OVOL2/RARB/PDGFRA/CXCL8/GLI3	10
GO:0070229	negative regulation of lymphocyte apoptotic process	10/3336	31/18862	0.0359918670225133	0.135250687795538	0.0997244291236135	GPAM/MIR17HG/IRS2/SLC39A10/FOXP1/IL2/IL7R/CD74/IDO1/DOCK8	10
GO:0043500	muscle adaptation	29/3336	118/18862	0.0363261563630797	0.136343010647261	0.100529831850818	ERRFI1/LMNA/RGS4/ATP2B4/PARP1/IGF1/P2RX4/MIR17HG/AKAP6/SMAD3/MEF2A/CTDP1/ROCK2/BMP10/PRKAG3/HDAC4/DAG1/PPARGC1A/PPP3CA/CAMK2D/IL15/EDN1/JARID2/FOXO3/UTRN/GTF2IRD1/MTPN/KLF4/GSN	29
GO:0072676	lymphocyte migration	29/3336	118/18862	0.0363261563630797	0.136343010647261	0.100529831850818	TNFRSF14/PIK3CD/XCL2/XCL1/GATA3/CH25H/CRTAM/LRCH1/CX3CL1/CCL3/TBX21/ICAM1/ITGA4/CRKL/SELENOK/WNT5A/CD200/CXCL13/ADTRP/RIPOR2/CCR6/CCL26/PIK3CG/WASL/PTK2B/EXT1/DOCK8/MSN/CD99L2	29
GO:0044728	DNA methylation or demethylation	25/3336	99/18862	0.0366801290186258	0.1375065028498	0.101387709896239	TDRD5/PARP1/GATA3/MGMT/WT1/PIWIL4/APOBEC1/BAZ2A/FOS/MBD2/DNMT1/GATAD2A/TET3/GNAS/APOBEC3B/APOBEC3D/APOBEC3F/APOBEC3G/HEMK1/MTRR/PIWIL2/GRHL2/EHMT1/USP9X/ATRX	25
GO:1905037	autophagosome organization	25/3336	99/18862	0.0366801290186258	0.1375065028498	0.101387709896239	ELAPOR1/RAB3GAP2/BECN2/MAP1LC3C/PIP4K2A/BAG3/AMBRA1/ATG13/ATG16L2/FEZ1/GABARAPL1/LRRK2/ATG101/NUPR1/PIK3C3/FEZ2/RUFY4/ATG7/ATG3/SYNPO2/STING1/RAB23/ATG5/WIPI2/SMURF1	25
GO:0033692	cellular polysaccharide biosynthetic process	19/3336	71/18862	0.0369171299930951	0.138099340478231	0.10182482703791	PPP1R3C/SORBS1/EXT2/DYRK2/IGF1/IRS2/INSR/B3GALT1/PRKAG3/B4GALT5/B3GALT5/GBE1/GSK3B/NDST4/NDST1/GCK/PPP1R3A/EXT1/HAS2	19
GO:0070227	lymphocyte apoptotic process	19/3336	71/18862	0.0369171299930951	0.138099340478231	0.10182482703791	FASLG/IL2RA/PTEN/FAS/GPAM/MIR17HG/IRS2/SLC39A10/CRKL/WNT5A/FOXP1/IL2/IL7R/CD74/BAK1/GLI3/IDO1/DOCK8/CD274	19
GO:0003254	regulation of membrane depolarization	13/3336	44/18862	0.0369486960850919	0.138099340478231	0.10182482703791	IFI6/PARP1/ANK3/SCN2B/LRRK2/DCN/BCL2/BOK/SRC/SLMAP/FGF12/CAMK2D/FHL1	13
GO:0035987	endodermal cell differentiation	13/3336	44/18862	0.0369486960850919	0.138099340478231	0.10182482703791	COL11A1/COL4A2/HSBP1/LAMA3/ITGA4/ITGAV/COL5A2/EOMES/COL8A1/COL12A1/INHBA/LAMB1/SOX17	13
GO:0060976	coronary vasculature development	13/3336	44/18862	0.0369486960850919	0.138099340478231	0.10182482703791	TGFBR3/NRP1/DYNC2H1/PRICKLE1/SMAD6/MYOCD/LRP2/APELA/ADAMTS6/NDST1/VEGFA/TGFBR1/APLN	13
GO:0110148	biomineralization	38/3336	162/18862	0.0370590777367613	0.138152262785808	0.101863848258409	ISG15/ALPL/MATN1/CCN1/SRGN/FGFR2/STIM1/LGR4/MMP20/NECTIN1/ANO6/ATP2B1/IGF1/P2RX7/WDR72/SMAD3/CCL3/FAM20A/ROCK2/OSR1/SLC8A1/ACVR2A/ACVR1/ITGB6/BMP2/SLC24A3/BMP7/CLEC3B/OTOL1/BMPR1B/MEF2C/ADGRV1/BMP6/SNX10/COL1A2/PTK2B/RSPO2/GPM6B	38
GO:0007214	gamma-aminobutyric acid signaling pathway	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	PLCL1/PLCL2/GABRA2/GABRB1/HTR1A/GABRB2/GABRG2/GABRR2/GABBR2	9
GO:0007263	nitric oxide mediated signal transduction	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	DDAH1/ATP2B4/GUCY1A2/KCNC2/THBS1/NPY2R/GUCY1A1/VEGFA/AGTR2	9
GO:0010955	negative regulation of protein processing	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	CARD18/LRRK2/CPB2/THBS1/CARD8/SERPINE2/PRNP/SERPINE1/GAS1	9
GO:0031954	positive regulation of protein autophosphorylation	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	MRE11/IQGAP1/SRC/NEK10/PDGFC/VEGFC/VEGFA/DDX3X/RAP2C	9
GO:0034110	regulation of homotypic cell-cell adhesion	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	JAK1/PRKG1/ANK3/RDX/UBASH3B/ADAMTS18/PLAUR/SERPINE2/SYK	9
GO:0035116	embryonic hindlimb morphogenesis	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	ALX4/ZBTB16/TBX3/OSR1/AFF3/GNAS/WNT7A/RARB/RSPO2	9
GO:0035235	ionotropic glutamate receptor signaling pathway	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	GRIK4/GRIN2A/TIAM1/GRID2/GRIA1/GRIK2/PTK2B/GRIN3A/GRIN1	9
GO:0048665	neuron fate specification	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	DMRTA2/FOXA1/MYT1L/GLI2/NKX2-2/ISL1/POU3F2/GLI3/DMRT3	9
GO:0060512	prostate gland morphogenesis	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	FGFR2/FOXA1/NOG/GLI2/BMP7/WNT5A/ESR1/SULF1/TNC	9
GO:1903020	positive regulation of glycoprotein metabolic process	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	MIR346/TCF7L2/IGF1/SLC51B/PLCB1/CTNNB1/PXYLP1/IL15/IL33	9
GO:1903318	negative regulation of protein maturation	9/3336	27/18862	0.0372337083287959	0.138152262785808	0.101863848258409	CARD18/LRRK2/CPB2/THBS1/CARD8/SERPINE2/PRNP/SERPINE1/GAS1	9
GO:0046928	regulation of neurotransmitter secretion	22/3336	85/18862	0.0372500743734004	0.138152262785808	0.101863848258409	SLC30A1/DRD2/DNM1L/LRRK2/RAP1B/PPFIA2/HTR2A/CHRNB4/MCTP2/PRKCB/RHOT1/SYT4/PRKCG/WNT7A/GSK3B/NLGN1/MEF2C/CPLX2/PRKN/PPP1R9A/GRIN3A/STXBP1	22
GO:0002902	regulation of B cell apoptotic process	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	PTEN/MIR17HG/IRS2/SLC39A10/FOXP1/IL2/CD74	7
GO:0006491	N-glycan processing	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	MAN1C1/ST8SIA1/GNPTAB/MGAT4A/ST8SIA4/MAN2A1/MAN1A1	7
GO:0010002	cardioblast differentiation	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	TGFB2/PRICKLE1/MYOCD/RBPJ/ISL1/TBXT/NRG1	7
GO:0021511	spinal cord patterning	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	TULP3/GLI2/NKX2-2/INTU/GLI3/RELN/DMRT3	7
GO:0032288	myelin assembly	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	NCMAP/TENM4/DICER1/PMP22/EPB41L3/MOBP/UGT8	7
GO:0035313	wound healing, spreading of epidermal cells	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	PTEN/FERMT2/CLASP1/WNT7A/PHLDB2/ARHGAP24/RREB1	7
GO:0045663	positive regulation of myoblast differentiation	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	CDON/MYF5/SMYD1/PLCB1/MEF2C/RIPOR2/IGFBP3	7
GO:0051900	regulation of mitochondrial depolarization	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	IFI6/PARP1/LRRK2/DCN/BCL2/BOK/SRC	7
GO:0060117	auditory receptor cell development	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	SLITRK6/WDPCP/SLC4A7/CLRN1/RIPOR2/TMC1/WHRN	7
GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	7/3336	19/18862	0.0376305791420566	0.138386210641704	0.102036345099306	RUNX3/XCL1/CRTAM/RUNX1/IRF1/HLA-E/CD274	7
GO:0001959	regulation of cytokine-mediated signaling pathway	41/3336	177/18862	0.0376738610823382	0.138386210641704	0.102036345099306	YTHDF2/JAK1/GFI1/CSF1/IKBKE/BIRC3/CASP4/NLRC5/CARD8/NR1H2/VRK2/IL1R1/IL1RN/CASP8/SUMO1/RBCK1/ZBP1/RUNX1/USP18/IRAK2/PPARG/WNT5A/ROBO1/PARP14/SLIT2/LIFR/F2RL1/CD74/SLIT3/EDN1/PRKN/TAX1BP1/YTHDF3/IL7/RIPK2/ANGPT1/JAK2/SYK/TRIM32/TRAF1/TRAF2	41
GO:0043433	negative regulation of DNA-binding transcription factor activity	41/3336	177/18862	0.0376738610823382	0.138386210641704	0.102036345099306	CTNNBIP1/FAF1/GFI1/AIM2/XCL1/EGLN1/NLRP3/TCF7L2/CAT/ARRB1/CMKLR1/NFKBIA/NUPR1/NOD2/NLRC5/TRIM37/CARD8/COMMD1/ANXA4/SUMO1/SP100/HDAC4/RBCK1/PRNP/PTGIS/BMP7/IRAK2/EOMES/MIR138-1/CD200/DAP/HAND1/UFL1/ESR1/TBXT/TAX1BP1/MTURN/TRIB1/PARP10/KLF4/DAB2IP	41
GO:0099504	synaptic vesicle cycle	41/3336	177/18862	0.0376738610823382	0.138386210641704	0.102036345099306	SYT6/PTEN/DRD2/DNM1L/LRRK2/RAP1B/PPFIA2/HTR2A/PCDH17/FGF14/TRIM9/STON2/UNC13C/PRKCB/CDH2/RAB27B/UNC13A/PRKCG/OTOF/RAPGEF4/MX2/MX1/SYN3/WNT7A/ERC2/CADPS/GSK3B/PLD1/NLGN1/AP3B1/CPLX2/AMPH/PCLO/CADPS2/SLC18A1/SH3GL2/GRIN3A/DENND1A/STXBP1/NLGN4X/OPHN1	41
